BuildID,BuildType,FrameID,MotorID,PropellerID,ESCID,BatteryID,FlightControllerID,CompatibilityStatus,RecommendedUse
BLD-0778,5in Freestyle Build,FRM-0211,MTR-0345,PROP-0068,ESC-0012,BAT-0159,FC-0243,Compatible,Freestyle FPV
BLD-0779,3in Cinewhoop Build,FRM-0269,MTR-0080,PROP-0017,ESC-0151,BAT-0224,FC-0165,Compatible,Cinematic FPV
BLD-0780,7in Long Range Build,FRM-0421,MTR-0181,PROP-0116,ESC-0102,BAT-0082,FC-0278,Compatible,Mapping / Survey
BLD-0781,Racing Build,FRM-0377,MTR-0326,PROP-0069,ESC-0116,BAT-0222,FC-0121,Compatible,Racing FPV
BLD-0782,Racing Build,FRM-0146,MTR-0127,PROP-0081,ESC-0040,BAT-0276,FC-0053,Compatible,Racing FPV
BLD-0783,Micro Whoop Build,FRM-0406,MTR-0354,PROP-0089,ESC-0196,BAT-0172,FC-0272,Compatible,Freestyle FPV
BLD-0784,Racing Build,FRM-0160,MTR-0148,PROP-0133,ESC-0247,BAT-0103,FC-0028,Compatible,Freestyle FPV
BLD-0785,Mapping UAV Build,FRM-0038,MTR-0430,PROP-0205,ESC-0220,BAT-0296,FC-0324,Compatible,Cinematic FPV
BLD-0786,7in Long Range Build,FRM-0043,MTR-0331,PROP-0256,ESC-0037,BAT-0039,FC-0302,Compatible,Mapping / Survey
BLD-0787,Racing Build,FRM-0340,MTR-0168,PROP-0132,ESC-0151,BAT-0251,FC-0120,Compatible,Racing FPV
BLD-0788,7in Long Range Build,FRM-0441,MTR-0277,PROP-0011,ESC-0037,BAT-0279,FC-0283,Compatible,Long Range FPV
BLD-0789,Agriculture Scout Build,FRM-0340,MTR-0313,PROP-0099,ESC-0065,BAT-0089,FC-0067,Compatible,Mapping / Survey
BLD-0790,5in Freestyle Build,FRM-0379,MTR-0352,PROP-0259,ESC-0251,BAT-0262,FC-0365,Compatible,Long Range FPV
BLD-0791,Racing Build,FRM-0258,MTR-0293,PROP-0020,ESC-0124,BAT-0240,FC-0066,Compatible,Agriculture Monitoring
BLD-0792,Micro Whoop Build,FRM-0250,MTR-0109,PROP-0140,ESC-0226,BAT-0248,FC-0270,Compatible,Racing FPV
BLD-0793,Racing Build,FRM-0090,MTR-0203,PROP-0134,ESC-0124,BAT-0220,FC-0212,Compatible,Cinematic FPV
BLD-0794,Mapping UAV Build,FRM-0494,MTR-0132,PROP-0285,ESC-0275,BAT-0161,FC-0219,Compatible,Freestyle FPV
BLD-0795,Racing Build,FRM-0328,MTR-0146,PROP-0272,ESC-0171,BAT-0177,FC-0361,Compatible,Cinematic FPV
BLD-0796,Mapping UAV Build,FRM-0294,MTR-0135,PROP-0276,ESC-0034,BAT-0027,FC-0171,Compatible,Mapping / Survey
BLD-0797,Racing Build,FRM-0198,MTR-0297,PROP-0202,ESC-0270,BAT-0119,FC-0088,Compatible,Agriculture Monitoring
BLD-0798,7in Long Range Build,FRM-0271,MTR-0185,PROP-0133,ESC-0194,BAT-0034,FC-0072,Compatible,Long Range FPV
BLD-0799,Agriculture Scout Build,FRM-0105,MTR-0005,PROP-0150,ESC-0118,BAT-0035,FC-0200,Compatible,Mapping / Survey
BLD-0800,7in Long Range Build,FRM-0385,MTR-0287,PROP-0017,ESC-0043,BAT-0039,FC-0071,Compatible,Long Range FPV
BLD-0801,Micro Whoop Build,FRM-0087,MTR-0160,PROP-0136,ESC-0198,BAT-0023,FC-0065,Compatible,Long Range FPV
BLD-0802,Micro Whoop Build,FRM-0086,MTR-0491,PROP-0265,ESC-0118,BAT-0111,FC-0247,Compatible,Freestyle FPV
BLD-0803,Mapping UAV Build,FRM-0136,MTR-0173,PROP-0298,ESC-0071,BAT-0243,FC-0248,Compatible,Mapping / Survey
BLD-0804,Agriculture Scout Build,FRM-0208,MTR-0058,PROP-0198,ESC-0094,BAT-0204,FC-0372,Compatible,Long Range FPV
BLD-0805,Micro Whoop Build,FRM-0058,MTR-0388,PROP-0288,ESC-0175,BAT-0196,FC-0200,Compatible,Freestyle FPV
BLD-0806,Racing Build,FRM-0453,MTR-0138,PROP-0079,ESC-0174,BAT-0173,FC-0122,Compatible,Agriculture Monitoring
BLD-0807,Racing Build,FRM-0131,MTR-0444,PROP-0120,ESC-0212,BAT-0195,FC-0355,Compatible,Cinematic FPV
BLD-0808,7in Long Range Build,FRM-0306,MTR-0473,PROP-0278,ESC-0043,BAT-0100,FC-0174,Compatible,Long Range FPV
BLD-0809,3in Cinewhoop Build,FRM-0371,MTR-0348,PROP-0137,ESC-0182,BAT-0094,FC-0035,Compatible,Freestyle FPV
BLD-0810,3in Cinewhoop Build,FRM-0399,MTR-0200,PROP-0133,ESC-0062,BAT-0010,FC-0221,Compatible,Freestyle FPV
BLD-0811,Agriculture Scout Build,FRM-0435,MTR-0456,PROP-0131,ESC-0169,BAT-0131,FC-0316,Compatible,Cinematic FPV
BLD-0812,Agriculture Scout Build,FRM-0165,MTR-0337,PROP-0149,ESC-0207,BAT-0270,FC-0123,Compatible,Agriculture Monitoring
BLD-0813,Agriculture Scout Build,FRM-0166,MTR-0051,PROP-0028,ESC-0131,BAT-0085,FC-0240,Compatible,Long Range FPV
BLD-0814,Micro Whoop Build,FRM-0093,MTR-0453,PROP-0281,ESC-0300,BAT-0284,FC-0080,Compatible,Long Range FPV
BLD-0815,Micro Whoop Build,FRM-0208,MTR-0208,PROP-0009,ESC-0064,BAT-0195,FC-0139,Compatible,Agriculture Monitoring
BLD-0816,3in Cinewhoop Build,FRM-0002,MTR-0186,PROP-0094,ESC-0058,BAT-0289,FC-0307,Compatible,Agriculture Monitoring
BLD-0817,Racing Build,FRM-0410,MTR-0343,PROP-0190,ESC-0053,BAT-0059,FC-0097,Compatible,Freestyle FPV
BLD-0818,5in Freestyle Build,FRM-0324,MTR-0152,PROP-0190,ESC-0073,BAT-0114,FC-0130,Compatible,Long Range FPV
BLD-0819,Racing Build,FRM-0270,MTR-0443,PROP-0139,ESC-0232,BAT-0193,FC-0188,Compatible,Mapping / Survey
BLD-0820,7in Long Range Build,FRM-0118,MTR-0241,PROP-0031,ESC-0125,BAT-0226,FC-0068,Compatible,Racing FPV
BLD-0821,7in Long Range Build,FRM-0023,MTR-0295,PROP-0277,ESC-0022,BAT-0077,FC-0334,Compatible,Cinematic FPV
BLD-0822,7in Long Range Build,FRM-0034,MTR-0498,PROP-0212,ESC-0031,BAT-0259,FC-0076,Compatible,Freestyle FPV
BLD-0823,Mapping UAV Build,FRM-0080,MTR-0166,PROP-0125,ESC-0149,BAT-0089,FC-0087,Compatible,Racing FPV
BLD-0824,5in Freestyle Build,FRM-0166,MTR-0275,PROP-0209,ESC-0027,BAT-0283,FC-0141,Compatible,Long Range FPV
BLD-0825,Racing Build,FRM-0071,MTR-0026,PROP-0051,ESC-0234,BAT-0291,FC-0356,Compatible,Long Range FPV
BLD-0826,Agriculture Scout Build,FRM-0469,MTR-0452,PROP-0165,ESC-0265,BAT-0277,FC-0327,Compatible,Cinematic FPV
BLD-0827,5in Freestyle Build,FRM-0378,MTR-0339,PROP-0137,ESC-0039,BAT-0006,FC-0062,Compatible,Long Range FPV
BLD-0828,Micro Whoop Build,FRM-0087,MTR-0191,PROP-0064,ESC-0072,BAT-0265,FC-0235,Compatible,Mapping / Survey
BLD-0829,3in Cinewhoop Build,FRM-0149,MTR-0496,PROP-0074,ESC-0168,BAT-0096,FC-0207,Compatible,Agriculture Monitoring
BLD-0830,7in Long Range Build,FRM-0072,MTR-0204,PROP-0128,ESC-0171,BAT-0106,FC-0262,Compatible,Freestyle FPV
BLD-0831,Micro Whoop Build,FRM-0268,MTR-0352,PROP-0087,ESC-0069,BAT-0142,FC-0195,Compatible,Racing FPV
BLD-0832,3in Cinewhoop Build,FRM-0186,MTR-0354,PROP-0170,ESC-0044,BAT-0285,FC-0063,Compatible,Racing FPV
BLD-0833,Agriculture Scout Build,FRM-0185,MTR-0165,PROP-0178,ESC-0251,BAT-0197,FC-0314,Compatible,Long Range FPV
BLD-0834,Agriculture Scout Build,FRM-0021,MTR-0010,PROP-0201,ESC-0128,BAT-0105,FC-0157,Compatible,Agriculture Monitoring
BLD-0835,Micro Whoop Build,FRM-0057,MTR-0270,PROP-0194,ESC-0200,BAT-0136,FC-0038,Compatible,Mapping / Survey
BLD-0836,5in Freestyle Build,FRM-0208,MTR-0154,PROP-0142,ESC-0224,BAT-0090,FC-0079,Compatible,Mapping / Survey
BLD-0837,5in Freestyle Build,FRM-0361,MTR-0010,PROP-0274,ESC-0165,BAT-0263,FC-0266,Compatible,Long Range FPV
BLD-0838,3in Cinewhoop Build,FRM-0434,MTR-0124,PROP-0074,ESC-0214,BAT-0074,FC-0039,Compatible,Cinematic FPV
BLD-0839,Mapping UAV Build,FRM-0129,MTR-0003,PROP-0068,ESC-0219,BAT-0172,FC-0271,Compatible,Cinematic FPV
BLD-0840,7in Long Range Build,FRM-0069,MTR-0094,PROP-0034,ESC-0284,BAT-0041,FC-0144,Compatible,Racing FPV
BLD-0841,7in Long Range Build,FRM-0165,MTR-0310,PROP-0105,ESC-0091,BAT-0111,FC-0104,Compatible,Freestyle FPV
BLD-0842,Agriculture Scout Build,FRM-0324,MTR-0307,PROP-0265,ESC-0298,BAT-0171,FC-0324,Compatible,Mapping / Survey
BLD-0843,Micro Whoop Build,FRM-0438,MTR-0078,PROP-0266,ESC-0015,BAT-0074,FC-0062,Compatible,Mapping / Survey
BLD-0844,Agriculture Scout Build,FRM-0389,MTR-0439,PROP-0009,ESC-0264,BAT-0021,FC-0303,Compatible,Agriculture Monitoring
BLD-0845,Racing Build,FRM-0163,MTR-0419,PROP-0027,ESC-0198,BAT-0096,FC-0211,Compatible,Agriculture Monitoring
BLD-0846,3in Cinewhoop Build,FRM-0102,MTR-0180,PROP-0135,ESC-0189,BAT-0013,FC-0211,Compatible,Freestyle FPV
BLD-0847,7in Long Range Build,FRM-0210,MTR-0467,PROP-0008,ESC-0047,BAT-0046,FC-0081,Compatible,Agriculture Monitoring
BLD-0848,Mapping UAV Build,FRM-0187,MTR-0048,PROP-0212,ESC-0208,BAT-0023,FC-0205,Compatible,Cinematic FPV
BLD-0849,5in Freestyle Build,FRM-0413,MTR-0272,PROP-0091,ESC-0015,BAT-0278,FC-0362,Compatible,Cinematic FPV
BLD-0850,7in Long Range Build,FRM-0333,MTR-0352,PROP-0151,ESC-0086,BAT-0211,FC-0074,Compatible,Freestyle FPV
BLD-0851,Agriculture Scout Build,FRM-0181,MTR-0228,PROP-0046,ESC-0027,BAT-0162,FC-0314,Compatible,Cinematic FPV
BLD-0852,Racing Build,FRM-0058,MTR-0432,PROP-0154,ESC-0239,BAT-0104,FC-0183,Compatible,Cinematic FPV
BLD-0853,7in Long Range Build,FRM-0466,MTR-0225,PROP-0146,ESC-0148,BAT-0072,FC-0319,Compatible,Agriculture Monitoring
BLD-0854,5in Freestyle Build,FRM-0156,MTR-0052,PROP-0259,ESC-0020,BAT-0200,FC-0181,Compatible,Long Range FPV
BLD-0855,Micro Whoop Build,FRM-0339,MTR-0169,PROP-0133,ESC-0161,BAT-0143,FC-0345,Compatible,Long Range FPV
BLD-0856,Mapping UAV Build,FRM-0322,MTR-0037,PROP-0261,ESC-0199,BAT-0167,FC-0268,Compatible,Agriculture Monitoring
BLD-0857,Racing Build,FRM-0480,MTR-0488,PROP-0001,ESC-0151,BAT-0260,FC-0269,Compatible,Mapping / Survey
BLD-0858,5in Freestyle Build,FRM-0325,MTR-0291,PROP-0257,ESC-0041,BAT-0085,FC-0330,Compatible,Mapping / Survey
BLD-0859,Racing Build,FRM-0265,MTR-0215,PROP-0017,ESC-0039,BAT-0112,FC-0139,Compatible,Long Range FPV
BLD-0860,Agriculture Scout Build,FRM-0311,MTR-0026,PROP-0228,ESC-0132,BAT-0182,FC-0014,Compatible,Cinematic FPV
BLD-0861,3in Cinewhoop Build,FRM-0382,MTR-0421,PROP-0211,ESC-0257,BAT-0267,FC-0080,Compatible,Freestyle FPV
BLD-0862,7in Long Range Build,FRM-0476,MTR-0321,PROP-0062,ESC-0033,BAT-0165,FC-0027,Compatible,Cinematic FPV
BLD-0863,7in Long Range Build,FRM-0491,MTR-0013,PROP-0234,ESC-0123,BAT-0103,FC-0266,Compatible,Agriculture Monitoring
BLD-0864,Micro Whoop Build,FRM-0166,MTR-0317,PROP-0073,ESC-0290,BAT-0063,FC-0227,Compatible,Mapping / Survey
BLD-0865,5in Freestyle Build,FRM-0239,MTR-0380,PROP-0058,ESC-0137,BAT-0153,FC-0116,Compatible,Cinematic FPV
BLD-0866,Agriculture Scout Build,FRM-0284,MTR-0113,PROP-0208,ESC-0083,BAT-0172,FC-0065,Compatible,Racing FPV
BLD-0867,7in Long Range Build,FRM-0293,MTR-0038,PROP-0283,ESC-0263,BAT-0249,FC-0263,Compatible,Cinematic FPV
BLD-0868,Mapping UAV Build,FRM-0222,MTR-0034,PROP-0050,ESC-0278,BAT-0065,FC-0215,Compatible,Racing FPV
BLD-0869,Racing Build,FRM-0164,MTR-0110,PROP-0130,ESC-0056,BAT-0140,FC-0096,Compatible,Long Range FPV
BLD-0870,Mapping UAV Build,FRM-0206,MTR-0312,PROP-0053,ESC-0213,BAT-0271,FC-0240,Compatible,Racing FPV
BLD-0871,Micro Whoop Build,FRM-0085,MTR-0473,PROP-0025,ESC-0284,BAT-0075,FC-0294,Compatible,Long Range FPV
BLD-0872,Agriculture Scout Build,FRM-0261,MTR-0243,PROP-0241,ESC-0052,BAT-0010,FC-0002,Compatible,Racing FPV
BLD-0873,7in Long Range Build,FRM-0331,MTR-0104,PROP-0223,ESC-0147,BAT-0218,FC-0126,Compatible,Mapping / Survey
BLD-0874,Racing Build,FRM-0300,MTR-0114,PROP-0179,ESC-0275,BAT-0059,FC-0182,Compatible,Cinematic FPV
BLD-0875,5in Freestyle Build,FRM-0491,MTR-0179,PROP-0121,ESC-0275,BAT-0219,FC-0163,Compatible,Freestyle FPV
BLD-0876,Agriculture Scout Build,FRM-0029,MTR-0302,PROP-0265,ESC-0186,BAT-0151,FC-0047,Compatible,Agriculture Monitoring
BLD-0877,Micro Whoop Build,FRM-0377,MTR-0338,PROP-0008,ESC-0105,BAT-0117,FC-0077,Compatible,Mapping / Survey
BLD-0878,Racing Build,FRM-0436,MTR-0094,PROP-0114,ESC-0148,BAT-0272,FC-0069,Compatible,Mapping / Survey
BLD-0879,5in Freestyle Build,FRM-0129,MTR-0487,PROP-0034,ESC-0017,BAT-0113,FC-0001,Compatible,Mapping / Survey
BLD-0880,Racing Build,FRM-0145,MTR-0289,PROP-0062,ESC-0006,BAT-0032,FC-0371,Compatible,Freestyle FPV
BLD-0881,Mapping UAV Build,FRM-0310,MTR-0105,PROP-0179,ESC-0270,BAT-0081,FC-0053,Compatible,Cinematic FPV
BLD-0882,Racing Build,FRM-0063,MTR-0033,PROP-0257,ESC-0229,BAT-0285,FC-0330,Compatible,Racing FPV
BLD-0883,7in Long Range Build,FRM-0017,MTR-0125,PROP-0055,ESC-0092,BAT-0005,FC-0309,Compatible,Freestyle FPV
BLD-0884,3in Cinewhoop Build,FRM-0426,MTR-0388,PROP-0017,ESC-0044,BAT-0225,FC-0215,Compatible,Freestyle FPV
BLD-0885,Mapping UAV Build,FRM-0142,MTR-0038,PROP-0254,ESC-0182,BAT-0022,FC-0217,Compatible,Mapping / Survey
BLD-0886,Racing Build,FRM-0117,MTR-0367,PROP-0287,ESC-0189,BAT-0229,FC-0330,Compatible,Agriculture Monitoring
BLD-0887,5in Freestyle Build,FRM-0248,MTR-0267,PROP-0176,ESC-0245,BAT-0136,FC-0093,Compatible,Freestyle FPV
BLD-0888,Racing Build,FRM-0375,MTR-0423,PROP-0146,ESC-0293,BAT-0068,FC-0263,Compatible,Cinematic FPV
BLD-0889,5in Freestyle Build,FRM-0286,MTR-0246,PROP-0174,ESC-0017,BAT-0165,FC-0229,Compatible,Freestyle FPV
BLD-0890,Agriculture Scout Build,FRM-0300,MTR-0362,PROP-0049,ESC-0203,BAT-0143,FC-0211,Compatible,Freestyle FPV
BLD-0891,Agriculture Scout Build,FRM-0435,MTR-0236,PROP-0049,ESC-0112,BAT-0161,FC-0328,Compatible,Mapping / Survey
BLD-0892,3in Cinewhoop Build,FRM-0104,MTR-0321,PROP-0049,ESC-0278,BAT-0274,FC-0163,Compatible,Mapping / Survey
BLD-0893,Mapping UAV Build,FRM-0110,MTR-0163,PROP-0231,ESC-0271,BAT-0197,FC-0343,Compatible,Freestyle FPV
BLD-0894,5in Freestyle Build,FRM-0188,MTR-0328,PROP-0275,ESC-0042,BAT-0212,FC-0119,Compatible,Mapping / Survey
BLD-0895,Mapping UAV Build,FRM-0247,MTR-0387,PROP-0074,ESC-0240,BAT-0147,FC-0019,Compatible,Racing FPV
BLD-0896,Mapping UAV Build,FRM-0419,MTR-0357,PROP-0296,ESC-0269,BAT-0070,FC-0299,Compatible,Cinematic FPV
BLD-0897,Micro Whoop Build,FRM-0395,MTR-0216,PROP-0148,ESC-0195,BAT-0167,FC-0032,Compatible,Freestyle FPV
BLD-0898,Agriculture Scout Build,FRM-0416,MTR-0095,PROP-0098,ESC-0066,BAT-0287,FC-0047,Compatible,Agriculture Monitoring
BLD-0899,Agriculture Scout Build,FRM-0412,MTR-0285,PROP-0191,ESC-0116,BAT-0227,FC-0339,Compatible,Mapping / Survey
BLD-0900,Mapping UAV Build,FRM-0377,MTR-0448,PROP-0065,ESC-0015,BAT-0116,FC-0213,Compatible,Freestyle FPV
BLD-0901,Mapping UAV Build,FRM-0346,MTR-0269,PROP-0263,ESC-0242,BAT-0169,FC-0319,Compatible,Long Range FPV
BLD-0902,5in Freestyle Build,FRM-0136,MTR-0213,PROP-0072,ESC-0232,BAT-0026,FC-0203,Compatible,Cinematic FPV
BLD-0903,7in Long Range Build,FRM-0178,MTR-0241,PROP-0069,ESC-0120,BAT-0016,FC-0255,Compatible,Mapping / Survey
BLD-0904,5in Freestyle Build,FRM-0007,MTR-0451,PROP-0014,ESC-0269,BAT-0007,FC-0378,Compatible,Mapping / Survey
BLD-0905,5in Freestyle Build,FRM-0369,MTR-0096,PROP-0040,ESC-0047,BAT-0131,FC-0253,Compatible,Mapping / Survey
BLD-0906,Mapping UAV Build,FRM-0109,MTR-0474,PROP-0097,ESC-0121,BAT-0165,FC-0209,Compatible,Freestyle FPV
BLD-0907,Micro Whoop Build,FRM-0388,MTR-0181,PROP-0209,ESC-0296,BAT-0148,FC-0008,Compatible,Racing FPV
BLD-0908,7in Long Range Build,FRM-0426,MTR-0180,PROP-0139,ESC-0250,BAT-0193,FC-0378,Compatible,Agriculture Monitoring
BLD-0909,7in Long Range Build,FRM-0058,MTR-0360,PROP-0298,ESC-0083,BAT-0228,FC-0372,Compatible,Mapping / Survey
BLD-0910,5in Freestyle Build,FRM-0028,MTR-0467,PROP-0228,ESC-0168,BAT-0273,FC-0287,Compatible,Cinematic FPV
BLD-0911,Micro Whoop Build,FRM-0186,MTR-0235,PROP-0217,ESC-0209,BAT-0261,FC-0086,Compatible,Cinematic FPV
BLD-0912,7in Long Range Build,FRM-0439,MTR-0001,PROP-0222,ESC-0263,BAT-0045,FC-0298,Compatible,Mapping / Survey
BLD-0913,5in Freestyle Build,FRM-0130,MTR-0446,PROP-0234,ESC-0205,BAT-0106,FC-0350,Compatible,Freestyle FPV
BLD-0914,5in Freestyle Build,FRM-0460,MTR-0175,PROP-0173,ESC-0051,BAT-0139,FC-0075,Compatible,Mapping / Survey
BLD-0915,Racing Build,FRM-0309,MTR-0388,PROP-0232,ESC-0183,BAT-0061,FC-0170,Compatible,Racing FPV
BLD-0916,3in Cinewhoop Build,FRM-0079,MTR-0281,PROP-0295,ESC-0047,BAT-0031,FC-0095,Compatible,Racing FPV
BLD-0917,Racing Build,FRM-0195,MTR-0100,PROP-0032,ESC-0202,BAT-0205,FC-0111,Compatible,Racing FPV
BLD-0918,7in Long Range Build,FRM-0210,MTR-0086,PROP-0111,ESC-0077,BAT-0071,FC-0158,Compatible,Mapping / Survey
BLD-0919,Micro Whoop Build,FRM-0069,MTR-0293,PROP-0243,ESC-0064,BAT-0246,FC-0023,Compatible,Agriculture Monitoring
BLD-0920,Racing Build,FRM-0495,MTR-0311,PROP-0123,ESC-0214,BAT-0117,FC-0275,Compatible,Freestyle FPV
BLD-0921,7in Long Range Build,FRM-0136,MTR-0432,PROP-0139,ESC-0212,BAT-0049,FC-0252,Compatible,Mapping / Survey
BLD-0922,7in Long Range Build,FRM-0073,MTR-0337,PROP-0049,ESC-0295,BAT-0017,FC-0328,Compatible,Mapping / Survey
BLD-0923,7in Long Range Build,FRM-0254,MTR-0019,PROP-0019,ESC-0109,BAT-0269,FC-0174,Compatible,Mapping / Survey
BLD-0924,5in Freestyle Build,FRM-0132,MTR-0425,PROP-0174,ESC-0113,BAT-0183,FC-0199,Compatible,Cinematic FPV
BLD-0925,Mapping UAV Build,FRM-0280,MTR-0348,PROP-0244,ESC-0199,BAT-0044,FC-0271,Compatible,Racing FPV
BLD-0926,Agriculture Scout Build,FRM-0499,MTR-0108,PROP-0289,ESC-0267,BAT-0272,FC-0180,Compatible,Racing FPV
BLD-0927,Micro Whoop Build,FRM-0256,MTR-0127,PROP-0223,ESC-0012,BAT-0026,FC-0342,Compatible,Cinematic FPV
BLD-0928,Agriculture Scout Build,FRM-0276,MTR-0254,PROP-0038,ESC-0160,BAT-0202,FC-0126,Compatible,Mapping / Survey
BLD-0929,7in Long Range Build,FRM-0243,MTR-0161,PROP-0083,ESC-0022,BAT-0255,FC-0313,Compatible,Freestyle FPV
BLD-0930,Agriculture Scout Build,FRM-0414,MTR-0267,PROP-0137,ESC-0177,BAT-0083,FC-0110,Compatible,Agriculture Monitoring
BLD-0931,Mapping UAV Build,FRM-0269,MTR-0315,PROP-0207,ESC-0131,BAT-0189,FC-0307,Compatible,Cinematic FPV
BLD-0932,Agriculture Scout Build,FRM-0393,MTR-0185,PROP-0197,ESC-0098,BAT-0031,FC-0029,Compatible,Cinematic FPV
BLD-0933,5in Freestyle Build,FRM-0063,MTR-0219,PROP-0170,ESC-0246,BAT-0037,FC-0327,Compatible,Mapping / Survey
BLD-0934,7in Long Range Build,FRM-0251,MTR-0091,PROP-0162,ESC-0010,BAT-0294,FC-0005,Compatible,Cinematic FPV
BLD-0935,Racing Build,FRM-0216,MTR-0042,PROP-0009,ESC-0224,BAT-0040,FC-0320,Compatible,Freestyle FPV
BLD-0936,7in Long Range Build,FRM-0089,MTR-0109,PROP-0098,ESC-0219,BAT-0282,FC-0323,Compatible,Racing FPV
BLD-0937,Micro Whoop Build,FRM-0494,MTR-0154,PROP-0222,ESC-0004,BAT-0002,FC-0225,Compatible,Mapping / Survey
BLD-0938,Racing Build,FRM-0118,MTR-0437,PROP-0226,ESC-0147,BAT-0168,FC-0309,Compatible,Cinematic FPV
BLD-0939,Racing Build,FRM-0408,MTR-0158,PROP-0024,ESC-0192,BAT-0235,FC-0131,Compatible,Freestyle FPV
BLD-0940,Micro Whoop Build,FRM-0178,MTR-0022,PROP-0243,ESC-0252,BAT-0128,FC-0326,Compatible,Cinematic FPV
BLD-0941,Racing Build,FRM-0179,MTR-0285,PROP-0207,ESC-0153,BAT-0228,FC-0188,Compatible,Racing FPV
BLD-0942,Agriculture Scout Build,FRM-0295,MTR-0124,PROP-0043,ESC-0282,BAT-0021,FC-0020,Compatible,Agriculture Monitoring
BLD-0943,7in Long Range Build,FRM-0123,MTR-0407,PROP-0159,ESC-0134,BAT-0284,FC-0299,Compatible,Cinematic FPV
BLD-0944,5in Freestyle Build,FRM-0447,MTR-0035,PROP-0252,ESC-0052,BAT-0189,FC-0098,Compatible,Racing FPV
BLD-0945,Mapping UAV Build,FRM-0250,MTR-0081,PROP-0085,ESC-0189,BAT-0196,FC-0312,Compatible,Long Range FPV
BLD-0946,Racing Build,FRM-0136,MTR-0137,PROP-0232,ESC-0129,BAT-0285,FC-0056,Compatible,Mapping / Survey
BLD-0947,Racing Build,FRM-0116,MTR-0040,PROP-0025,ESC-0030,BAT-0159,FC-0037,Compatible,Cinematic FPV
BLD-0948,Racing Build,FRM-0180,MTR-0273,PROP-0058,ESC-0049,BAT-0074,FC-0319,Compatible,Agriculture Monitoring
BLD-0949,5in Freestyle Build,FRM-0377,MTR-0371,PROP-0025,ESC-0018,BAT-0242,FC-0036,Compatible,Agriculture Monitoring
BLD-0950,7in Long Range Build,FRM-0008,MTR-0325,PROP-0124,ESC-0042,BAT-0224,FC-0220,Compatible,Agriculture Monitoring
BLD-0951,5in Freestyle Build,FRM-0090,MTR-0165,PROP-0031,ESC-0221,BAT-0280,FC-0119,Compatible,Freestyle FPV
BLD-0952,Racing Build,FRM-0307,MTR-0131,PROP-0103,ESC-0197,BAT-0241,FC-0227,Compatible,Mapping / Survey
BLD-0953,3in Cinewhoop Build,FRM-0094,MTR-0497,PROP-0119,ESC-0136,BAT-0200,FC-0152,Compatible,Mapping / Survey
BLD-0954,3in Cinewhoop Build,FRM-0318,MTR-0092,PROP-0102,ESC-0099,BAT-0146,FC-0056,Compatible,Freestyle FPV
BLD-0955,Mapping UAV Build,FRM-0385,MTR-0484,PROP-0274,ESC-0086,BAT-0136,FC-0320,Compatible,Mapping / Survey
BLD-0956,3in Cinewhoop Build,FRM-0317,MTR-0024,PROP-0282,ESC-0170,BAT-0110,FC-0136,Compatible,Agriculture Monitoring
BLD-0957,Micro Whoop Build,FRM-0212,MTR-0363,PROP-0072,ESC-0075,BAT-0057,FC-0167,Compatible,Mapping / Survey
BLD-0958,3in Cinewhoop Build,FRM-0182,MTR-0078,PROP-0270,ESC-0200,BAT-0159,FC-0061,Compatible,Freestyle FPV
BLD-0959,Mapping UAV Build,FRM-0415,MTR-0396,PROP-0227,ESC-0006,BAT-0054,FC-0073,Compatible,Cinematic FPV
BLD-0960,Mapping UAV Build,FRM-0441,MTR-0362,PROP-0022,ESC-0116,BAT-0012,FC-0049,Compatible,Long Range FPV
BLD-0961,Agriculture Scout Build,FRM-0220,MTR-0319,PROP-0213,ESC-0014,BAT-0061,FC-0276,Compatible,Racing FPV
BLD-0962,3in Cinewhoop Build,FRM-0458,MTR-0419,PROP-0287,ESC-0034,BAT-0098,FC-0350,Compatible,Mapping / Survey
BLD-0963,Micro Whoop Build,FRM-0106,MTR-0431,PROP-0160,ESC-0198,BAT-0126,FC-0260,Compatible,Freestyle FPV
BLD-0964,Agriculture Scout Build,FRM-0140,MTR-0271,PROP-0208,ESC-0094,BAT-0103,FC-0272,Compatible,Long Range FPV
BLD-0965,7in Long Range Build,FRM-0151,MTR-0212,PROP-0070,ESC-0053,BAT-0063,FC-0105,Compatible,Agriculture Monitoring
BLD-0966,Mapping UAV Build,FRM-0292,MTR-0455,PROP-0115,ESC-0280,BAT-0162,FC-0334,Compatible,Cinematic FPV
BLD-0967,7in Long Range Build,FRM-0027,MTR-0323,PROP-0006,ESC-0281,BAT-0036,FC-0164,Compatible,Freestyle FPV
BLD-0968,5in Freestyle Build,FRM-0200,MTR-0312,PROP-0296,ESC-0092,BAT-0259,FC-0307,Compatible,Freestyle FPV
BLD-0969,Micro Whoop Build,FRM-0343,MTR-0312,PROP-0145,ESC-0273,BAT-0198,FC-0366,Compatible,Mapping / Survey
BLD-0970,5in Freestyle Build,FRM-0322,MTR-0388,PROP-0215,ESC-0073,BAT-0029,FC-0262,Compatible,Agriculture Monitoring
BLD-0971,Micro Whoop Build,FRM-0265,MTR-0398,PROP-0232,ESC-0198,BAT-0060,FC-0325,Compatible,Racing FPV
BLD-0972,Agriculture Scout Build,FRM-0191,MTR-0380,PROP-0104,ESC-0300,BAT-0275,FC-0063,Compatible,Racing FPV
